S,Word,Wor/Phr,Type,British phonetics,5916,LV,700,1334,800,260,412,20465
18548,quarry,W,n,,,,,,,,,20465
18549,quarterback,W,n,,,,,,,,,20465
18550,quarterfinal,W,n,,,,,,,,,20465
18551,quarterly,W,n,,,,,,,,,20465
18552,quarterly,W,adj,,,,,,,,,20465
18553,quartet,W,n,,,,,,,,,20465
18554,quartz,W,n,,,,,,,,,20465
18555,quasar,W,n,,,,,,,,,20465
18556,quasi-experimental,W,adj,,,,,,,,,20465
18557,quay,W,n,,,,,,,,,20465
18558,qubit,W,n,,,,,,,,,20465
18559,queen-size,W,adj,,,,,,,,,20465
18560,queer,W,adj,,,,,,,,,20465
18561,quench,W,v,,,,,,,,,20465
18562,quicken,W,v,,,,,,,,,20465
18563,quickest,W,adj,,,,,,,,,20465
18564,quickness,W,n,,,,,,,,,20465
18565,quid,W,n,,,,,,,,,20465
18566,quidditch,W,n,,,,,,,,,20465
18567,quietness,W,n,,,,,,,,,20465
18568,quill,W,n,,,,,,,,,20465
18569,quilt,W,v,,,,,,,,,20465
18570,quilt,W,n,,,,,,,,,20465
18571,quilted,W,adj,,,,,,,,,20465
18572,quilter,W,n,,,,,,,,,20465
18573,quilting,W,n,,,,,,,,,20465
18574,quilting,W,adj,,,,,,,,,20465
18575,quince,W,n,,,,,,,,,20465
18576,quinoa,W,n,,,,,,,,,20465
18577,quint,W,n,,,,,,,,,20465
18578,quintessence,W,n,,,,,,,,,20465
18579,quintessentially,W,,,,,,,,,,20465
18580,quip,W,n,,,,,,,,,20465
18581,quirk,W,n,,,,,,,,,20465
18582,quirky,W,adj,,,,,,,,,20465
18583,quitter,W,n,,,,,,,,,20465
18584,quiz,W,v,,,,,,,,,20465
18585,quiz,W,n,,,,,,,,,20465
18586,quorum,W,n,,,,,,,,,20465
18587,quotient,W,n,,,,,,,,,20465
18588,quran,W,n,,,,,,,,,20465
18589,qur'an,W,n,,,,,,,,,20465
18590,quranic,W,adj,,,,,,,,,20465
18591,qur'anic,W,adj,,,,,,,,,20465
18592,rabbi,W,n,,,,,,,,,20465
18593,rabbit,W,n,,,,,,,,,20465
18594,rabies,W,n,,,,,,,,,20465
18595,raccoon,W,n,,,,,,,,,20465
18596,racecourse,W,n,,,,,,,,,20465
18597,racehorse,W,n,,,,,,,,,20465
18598,racer,W,n,,,,,,,,,20465
18599,racetrack,W,n,,,,,,,,,20465
18600,raceway,W,n,,,,,,,,,20465
18601,racial/ethnic,W,adj,,,,,,,,,20465
18602,rack,W,v,,,,,,,,,20465
18603,rack,W,n,,,,,,,,,20465
18604,racket,W,n,,,,,,,,,20465
18605,racquet,W,n,,,,,,,,,20465
18606,racquetball,W,n,,,,,,,,,20465
18607,rad,W,n,,,,,,,,,20465
18608,radial,W,n,,,,,,,,,20465
18609,radial,W,adj,,,,,,,,,20465
18610,radian,W,n,,,,,,,,,20465
18611,radiance,W,n,,,,,,,,,20465
18612,radiant,W,adj,,,,,,,,,20465
18613,radiative,W,adj,,,,,,,,,20465
18614,radiator,W,n,,,,,,,,,20465
18615,radioactive,W,adj,,,,,,,,,20465
18616,radio-controlled,W,adj,,,,,,,,,20465
18617,radiograph,W,n,,,,,,,,,20465
18618,radiographic,W,adj,,,,,,,,,20465
18619,radiography,W,n,,,,,,,,,20465
18620,radiologist,W,n,,,,,,,,,20465
18621,radiology,W,n,,,,,,,,,20465
18622,radiometer,W,n,,,,,,,,,20465
18623,radiotherapy,W,n,,,,,,,,,20465
18624,radish,W,n,,,,,,,,,20465
18625,radium,W,n,,,,,,,,,20465
18626,radius,W,n,,,,,,,,,20465
18627,radon,W,n,,,,,,,,,20465
18628,raffle,W,n,,,,,,,,,20465
18629,raft,W,n,,,,,,,,,20465
18630,rafting,W,n,,,,,,,,,20465
18631,rag,W,n,,,,,,,,,20465
18632,raging,W,adj,,,,,,,,,20465
18633,raider,W,n,,,,,,,,,20465
18634,raiding,W,adj,,,,,,,,,20465
18635,railing,W,n,,,,,,,,,20465
18636,railroad,W,v,,,,,,,,,20465
18637,railroad,W,n,,,,,,,,,20465
18638,rainbow,W,n,,,,,,,,,20465
18639,raincoat,W,n,,,,,,,,,20465
18640,rainfall,W,n,,,,,,,,,20465
18641,rainforest,W,n,,,,,,,,,20465
18642,rainmaker,W,n,,,,,,,,,20465
18643,rainy,W,adj,,,,,,,,,20465
18644,raised,W,adj,,,,,,,,,20465
18645,raising,W,n,,,,,,,,,20465
18646,rake,W,v,,,,,,,,,20465
18647,rake,W,n,,,,,,,,,20465
18648,ram,W,n,,,,,,,,,20465
18649,rambler,W,n,,,,,,,,,20465
18650,rambling,W,n,,,,,,,,,20465
18651,ramp,W,n,,,,,,,,,20465
18652,rampant,W,adj,,,,,,,,,20465
18653,ranch,W,n,,,,,,,,,20465
18654,rancher,W,n,,,,,,,,,20465
18655,randomised,W,adj,,,,,,,,,20465
18656,randomization,W,n,,,,,,,,,20465
18657,randomized,W,adj,,,,,,,,,20465
18658,randomly,W,,,,,,,,,,20465
18659,randomness,W,n,,,,,,,,,20465
18660,randy,W,adj,,,,,,,,,20465
18661,rangefinder,W,n,,,,,,,,,20465
18662,ranger,W,n,,,,,,,,,20465
18663,ranked,W,adj,,,,,,,,,20465
18664,ransom,W,n,,,,,,,,,20465
18665,rant,W,n,,,,,,,,,20465
18666,rap,W,v,,,,,,,,,20465
18667,rap,W,n,,,,,,,,,20465
18668,raphe,W,n,,,,,,,,,20465
18669,rapier,W,n,,,,,,,,,20465
18670,rappel,W,n,,,,,,,,,20465
18671,rapper,W,n,,,,,,,,,20465
18672,rapport,W,n,,,,,,,,,20465
18673,rapt,W,adj,,,,,,,,,20465
18674,raptor,W,n,,,,,,,,,20465
18675,rapture,W,n,,,,,,,,,20465
18676,rarity,W,n,,,,,,,,,20465
18677,rash,W,n,,,,,,,,,20465
18678,rasp,W,n,,,,,,,,,20465
18679,raspberry,W,n,,,,,,,,,20465
18680,raster,W,n,,,,,,,,,20465
18681,ratchet,W,n,,,,,,,,,20465
18682,rated,W,adj,,,,,,,,,20465
18683,rater,W,n,,,,,,,,,20465
18684,ratification,W,n,,,,,,,,,20465
18685,ratify,W,v,,,,,,,,,20465
18686,ration,W,n,,,,,,,,,20465
18687,rationalist,W,n,,,,,,,,,20465
18688,rattan,W,adj,,,,,,,,,20465
18689,rattle,W,v,,,,,,,,,20465
18690,rattle,W,n,,,,,,,,,20465
18691,rave,W,v,,,,,,,,,20465
18692,rave,W,n,,,,,,,,,20465
18693,raven,W,n,,,,,,,,,20465
18694,raven,W,adj,,,,,,,,,20465
18695,raver,W,n,,,,,,,,,20465
18696,ravine,W,n,,,,,,,,,20465
18697,rayon,W,n,,,,,,,,,20465
18698,razor,W,n,,,,,,,,,20465
18699,razorback,W,n,,,,,,,,,20465
18700,rbi,W,n,,,,,,,,,20465
18701,reachable,W,adj,,,,,,,,,20465
18702,reactionary,W,adj,,,,,,,,,20465
18703,reactive,W,adj,,,,,,,,,20465
18704,reactivity,W,n,,,,,,,,,20465
18705,reactor,W,n,,,,,,,,,20465
18706,readability,W,n,,,,,,,,,20465
18707,readable,W,adj,,,,,,,,,20465
18708,readership,W,n,,,,,,,,,20465
18709,readiness,W,n,,,,,,,,,20465
18710,readout,W,n,,,,,,,,,20465
18711,ready-made,W,adj,,,,,,,,,20465
18712,ready-to-use,W,adj,,,,,,,,,20465
18713,reaffirm,W,v,,,,,,,,,20465
18714,reagent,W,n,,,,,,,,,20465
18715,realism,W,n,,,,,,,,,20465
18716,realist,W,n,,,,,,,,,20465
18717,realizable,W,adj,,,,,,,,,20465
18718,real-life,W,adj,,,,,,,,,20465
18719,real-time,W,adj,,,,,,,,,20465
18720,realtor,W,n,,,,,,,,,20465
18721,realty,W,n,,,,,,,,,20465
18722,real-world,W,adj,,,,,,,,,20465
18723,reamer,W,n,,,,,,,,,20465
18724,reaper,W,n,,,,,,,,,20465
18725,rear-facing,W,adj,,,,,,,,,20465
18726,rearrange,W,v,,,,,,,,,20465
18727,reassurance,W,n,,,,,,,,,20465
18728,rebate,W,v,,,,,,,,,20465
18729,rebate,W,n,,,,,,,,,20465
18730,rebel-held,W,adj,,,,,,,,,20465
18731,rebirth,W,n,,,,,,,,,20465
18732,reboot,W,v,,,,,,,,,20465
18733,reboot,W,n,,,,,,,,,20465
18734,rebound,W,v,,,,,,,,,20465
18735,rebound,W,n,,,,,,,,,20465
18736,rebuilt,W,adj,,,,,,,,,20465
18737,rebuke,W,v,,,,,,,,,20465
18738,rebus,W,n,,,,,,,,,20465
18739,rebuttal,W,n,,,,,,,,,20465
18740,rec,W,n,,,,,,,,,20465
18741,recalled,W,adj,,,,,,,,,20465
18742,recap,W,v,,,,,,,,,20465
18743,recap,W,n,,,,,,,,,20465
18744,recede,W,v,,,,,,,,,20465
18745,receivable,W,adj,,,,,,,,,20465
18746,received,W,adj,,,,,,,,,20465
18747,receiving,W,adj,,,,,,,,,20465
18748,receptacle,W,n,,,,,,,,,20465
18749,receptionist,W,n,,,,,,,,,20465
18750,receptor,W,n,,,,,,,,,20465
18751,recertification,W,n,,,,,,,,,20465
18752,recess,W,v,,,,,,,,,20465
18753,recess,W,n,,,,,,,,,20465
18754,recessed,W,adj,,,,,,,,,20465
18755,recessive,W,adj,,,,,,,,,20465
18756,recharge,W,v,,,,,,,,,20465
18757,rechargeable,W,adj,,,,,,,,,20465
18758,recidivism,W,n,,,,,,,,,20465
18759,reciprocity,W,n,,,,,,,,,20465
18760,recital,W,n,,,,,,,,,20465
18761,recitative,W,n,,,,,,,,,20465
18762,recite,W,v,,,,,,,,,20465
18763,reckless,W,adj,,,,,,,,,20465
18764,reckoning,W,n,,,,,,,,,20465
18765,reclaim,W,v,,,,,,,,,20465
18766,reclaimed,W,adj,,,,,,,,,20465
18767,reclamation,W,n,,,,,,,,,20465
18768,recline,W,v,,,,,,,,,20465
18769,recliner,W,n,,,,,,,,,20465
18770,reclining,W,adj,,,,,,,,,20465
18771,recognised,W,adj,,,,,,,,,20465
18772,recognized,W,adj,,,,,,,,,20465
18773,recoil,W,v,,,,,,,,,20465
18774,recoil,W,n,,,,,,,,,20465
18775,recollect,W,v,,,,,,,,,20465
18776,recollection,W,n,,,,,,,,,20465
18777,recombinant,W,adj,,,,,,,,,20465
18778,recommended,W,adj,,,,,,,,,20465
18779,recon,W,n,,,,,,,,,20465
18780,reconciliation,W,n,,,,,,,,,20465
18781,recondition,W,v,,,,,,,,,20465
18782,reconditioned,W,adj,,,,,,,,,20465
18783,reconfirm,W,v,,,,,,,,,20465
18784,reconnaissance,W,n,,,,,,,,,20465
18785,reconsideration,W,n,,,,,,,,,20465
18786,reconstitution,W,n,,,,,,,,,20465
18787,reconstructive,W,adj,,,,,,,,,20465
18788,reconvene,W,v,,,,,,,,,20465
18789,recorded,W,adj,,,,,,,,,20465
18790,recorder,W,n,,,,,,,,,20465
18791,recourse,W,n,,,,,,,,,20465
18792,recovered,W,adj,,,,,,,,,20465
18793,recreation,W,n,,,,,,,,,20465
18794,recreational,W,adj,,,,,,,,,20465
18795,recruiter,W,n,,,,,,,,,20465
18796,recruiting,W,n,,,,,,,,,20465
18797,rectal,W,adj,,,,,,,,,20465
18798,rectangle,W,n,,,,,,,,,20465
18799,rectangular,W,adj,,,,,,,,,20465
18800,rectum,W,n,,,,,,,,,20465
18801,recumbent,W,adj,,,,,,,,,20465
18802,recurrence,W,n,,,,,,,,,20465
18803,recurrent,W,adj,,,,,,,,,20465
18804,recurring,W,adj,,,,,,,,,20465
18805,recursion,W,n,,,,,,,,,20465
18806,recursive,W,adj,,,,,,,,,20465
18807,recyclable,W,adj,,,,,,,,,20465
18808,recycled,W,adj,,,,,,,,,20465
18809,recycler,W,n,,,,,,,,,20465
18810,recycling,W,n,,,,,,,,,20465
18811,redeem,W,v,,,,,,,,,20465
18812,redeemable,W,adj,,,,,,,,,20465
18813,redeemer,W,n,,,,,,,,,20465
18814,redemption,W,n,,,,,,,,,20465
18815,redesign,W,v,,,,,,,,,20465
18816,redesign,W,n,,,,,,,,,20465
18817,redesigned,W,adj,,,,,,,,,20465
18818,redevelopment,W,n,,,,,,,,,20465
18819,red-eye,W,n,,,,,,,,,20465
18820,redfish,W,n,,,,,,,,,20465
18821,redirect,W,v,,,,,,,,,20465
18822,redistribute,W,v,,,,,,,,,20465
18823,redness,W,n,,,,,,,,,20465
18824,redshift,W,n,,,,,,,,,20465
18825,reduced,W,adj,,,,,,,,,20465
18826,redundant,W,adj,,,,,,,,,20465
18827,redwood,W,n,,,,,,,,,20465
18828,reed,W,n,,,,,,,,,20465
18829,reedy,W,adj,,,,,,,,,20465
18830,reef,W,n,,,,,,,,,20465
18831,reefer,W,n,,,,,,,,,20465
18832,reel,W,v,,,,,,,,,20465
18833,reel,W,n,,,,,,,,,20465
18834,re-enactment,W,n,,,,,,,,,20465
18835,ref,W,n,,,,,,,,,20465
18836,referral,W,n,,,,,,,,,20465
18837,refill,W,v,,,,,,,,,20465
18838,refill,W,n,,,,,,,,,20465
18839,refillable,W,adj,,,,,,,,,20465
18840,refinance,W,v,,,,,,,,,20465
18841,refine,W,v,,,,,,,,,20465
18842,refined,W,adj,,,,,,,,,20465
18843,refinement,W,n,,,,,,,,,20465
18844,refiner,W,n,,,,,,,,,20465
18845,refinery,W,n,,,,,,,,,20465
18846,refinish,W,v,,,,,,,,,20465
18847,refit,W,v,,,,,,,,,20465
18848,reflectance,W,n,,,,,,,,,20465
18849,reflective,W,adj,,,,,,,,,20465
18850,reflector,W,n,,,,,,,,,20465
18851,reflex,W,n,,,,,,,,,20465
18852,reflex,W,adj,,,,,,,,,20465
18853,reflexology,W,n,,,,,,,,,20465
18854,reflux,W,n,,,,,,,,,20465
18855,reformation,W,n,,,,,,,,,20465
18856,reformed,W,adj,,,,,,,,,20465
18857,reformer,W,n,,,,,,,,,20465
18858,refractive,W,adj,,,,,,,,,20465
18859,refractor,W,n,,,,,,,,,20465
18860,refrain,W,v,,,,,,,,,20465
18861,refrain,W,n,,,,,,,,,20465
18862,refresh,W,v,,,,,,,,,20465
18863,refresher,W,n,,,,,,,,,20465
18864,refreshing,W,adj,,,,,,,,,20465
18865,refreshment,W,n,,,,,,,,,20465
18866,refrigerant,W,n,,,,,,,,,20465
18867,refrigerant,W,adj,,,,,,,,,20465
18868,refrigerate,W,v,,,,,,,,,20465
18869,refrigerated,W,adj,,,,,,,,,20465
18870,refrigeration,W,n,,,,,,,,,20465
18871,refrigerator,W,n,,,,,,,,,20465
18872,refuel,W,v,,,,,,,,,20465
18873,refund,W,v,,,,,,,,,20465
18874,refund,W,n,,,,,,,,,20465
18875,refundable,W,adj,,,,,,,,,20465
18876,refurbish,W,v,,,,,,,,,20465
18877,refurbished,W,adj,,,,,,,,,20465
18878,refurbishing,W,n,,,,,,,,,20465
18879,refurbishment,W,n,,,,,,,,,20465
18880,refute,W,v,,,,,,,,,20465
18881,regal,W,adj,,,,,,,,,20465
18882,regalia,W,n,,,,,,,,,20465
18883,regatta,W,n,,,,,,,,,20465
18884,regenerate,W,v,,,,,,,,,20465
18885,regeneration,W,n,,,,,,,,,20465
18886,regenerative,W,adj,,,,,,,,,20465
18887,reggae,W,n,,,,,,,,,20465
18888,regimen,W,n,,,,,,,,,20465
18889,regiment,W,n,,,,,,,,,20465
18890,regionally,W,,,,,,,,,,20465
18891,registered,W,adj,,,,,,,,,20465
18892,registrant,W,n,,,,,,,,,20465
18893,registrar,W,n,,,,,,,,,20465
18894,registry,W,n,,,,,,,,,20465
18895,regress,W,v,,,,,,,,,20465
18896,regression,W,n,,,,,,,,,20465
18897,regrow,W,v,,,,,,,,,20465
18898,regrowth,W,n,,,,,,,,,20465
18899,regularity,W,n,,,,,,,,,20465
18900,regular-season,W,adj,,,,,,,,,20465
18901,regulated,W,adj,,,,,,,,,20465
18902,regurgitation,W,n,,,,,,,,,20465
18903,rehab,W,n,,,,,,,,,20465
18904,rehearsal,W,n,,,,,,,,,20465
18905,rehearse,W,v,,,,,,,,,20465
18906,reheat,W,v,,,,,,,,,20465
18907,rehydrate,W,v,,,,,,,,,20465
18908,reiki,W,n,,,,,,,,,20465
18909,reimburse,W,v,,,,,,,,,20465
18910,reimbursement,W,n,,,,,,,,,20465
18911,rein,W,n,,,,,,,,,20465
18912,reincarnation,W,n,,,,,,,,,20465
18913,reinforcement,W,n,,,,,,,,,20465
18914,reinstall,W,v,,,,,,,,,20465
18915,reinsurance,W,n,,,,,,,,,20465
18916,reintegration,W,n,,,,,,,,,20465
18917,reintroduce,W,v,,,,,,,,,20465
18918,reintroduction,W,n,,,,,,,,,20465
18919,reinvent,W,v,,,,,,,,,20465
18920,reissue,W,v,,,,,,,,,20465
18921,reissue,W,n,,,,,,,,,20465
18922,reiterate,W,v,,,,,,,,,20465
18923,rejoice,W,v,,,,,,,,,20465
18924,rejoin,W,v,,,,,,,,,20465
18925,rejuvenated,W,adj,,,,,,,,,20465
18926,rejuvenation,W,n,,,,,,,,,20465
18927,relapse,W,v,,,,,,,,,20465
18928,relapse,W,n,,,,,,,,,20465
18929,relational,W,adj,,,,,,,,,20465
18930,relativistic,W,adj,,,,,,,,,20465
18931,relativity,W,n,,,,,,,,,20465
18932,relaunch,W,n,,,,,,,,,20465
18933,relaxation,W,n,,,,,,,,,20465
18934,relaxer,W,n,,,,,,,,,20465
18935,relay,W,v,,,,,,,,,20465
18936,relay,W,n,,,,,,,,,20465
18937,released,W,adj,,,,,,,,,20465
18938,relegate,W,v,,,,,,,,,20465
18939,relegation,W,n,,,,,,,,,20465
18940,relentless,W,adj,,,,,,,,,20465
18941,reliant,W,adj,,,,,,,,,20465
18942,relic,W,n,,,,,,,,,20465
18943,religiosity,W,n,,,,,,,,,20465
18944,relish,W,v,,,,,,,,,20465
18945,relive,W,v,,,,,,,,,20465
18946,reload,W,v,,,,,,,,,20465
18947,relocate,W,v,,,,,,,,,20465
18948,relocation,W,n,,,,,,,,,20465
18949,reluctantly,W,,,,,,,,,,20465
18950,rem,W,n,,,,,,,,,20465
18951,remaining,W,adj,,,,,,,,,20465
18952,remake,W,v,,,,,,,,,20465
18953,remake,W,n,,,,,,,,,20465
18954,remand,W,v,,,,,,,,,20465
18955,remanufactured,W,adj,,,,,,,,,20465
18956,rematch,W,n,,,,,,,,,20465
18957,remedial,W,adj,,,,,,,,,20465
18958,remediation,W,n,,,,,,,,,20465
18959,remembrance,W,n,,,,,,,,,20465
18960,reminiscent,W,adj,,,,,,,,,20465
18961,remission,W,n,,,,,,,,,20465
18962,remit,W,v,,,,,,,,,20465
18963,remittance,W,n,,,,,,,,,20465
18964,remix,W,v,,,,,,,,,20465
18965,remix,W,n,,,,,,,,,20465
18966,remnant,W,n,,,,,,,,,20465
18967,remodel,W,v,,,,,,,,,20465
18968,remodel,W,n,,,,,,,,,20465
18969,remodeler,W,n,,,,,,,,,20465
18970,remodeling,W,n,,,,,,,,,20465
18971,remotely,W,,,,,,,,,,20465
18972,removable,W,adj,,,,,,,,,20465
18973,remover,W,n,,,,,,,,,20465
18974,remuneration,W,n,,,,,,,,,20465
18975,renaissance,W,n,,,,,,,,,20465
18976,renal,W,adj,,,,,,,,,20465
18977,rename,W,v,,,,,,,,,20465
18978,rendering,W,n,,,,,,,,,20465
18979,rendezvous,W,n,,,,,,,,,20465
18980,rendition,W,n,,,,,,,,,20465
18981,renegade,W,n,,,,,,,,,20465
18982,renewable,W,adj,,,,,,,,,20465
18983,renewables,W,n,,,,,,,,,20465
18984,renewal,W,n,,,,,,,,,20465
18985,renewed,W,adj,,,,,,,,,20465
18986,rennet,W,n,,,,,,,,,20465
18987,renovate,W,v,,,,,,,,,20465
18988,renovation,W,n,,,,,,,,,20465
18989,renown,W,n,,,,,,,,,20465
18990,rented,W,adj,,,,,,,,,20465
18991,renter,W,n,,,,,,,,,20465
18992,renunciation,W,n,,,,,,,,,20465
18993,reopen,W,v,,,,,,,,,20465
18994,reorder,W,n,,,,,,,,,20465
18995,reorganize,W,v,,,,,,,,,20465
18996,rep,W,n,,,,,,,,,20465
18997,repairer,W,n,,,,,,,,,20465
18998,reparation,W,n,,,,,,,,,20465
18999,repay,W,v,,,,,,,,,20465
19000,repayment,W,n,,,,,,,,,20465
19001,repeal,W,v,,,,,,,,,20465
19002,repeatedly,W,,,,,,,,,,20465
19003,repeater,W,n,,,,,,,,,20465
19004,repeating,W,adj,,,,,,,,,20465
19005,repel,W,v,,,,,,,,,20465
19006,repellent,W,n,,,,,,,,,20465
19007,repent,W,v,,,,,,,,,20465
19008,repentance,W,n,,,,,,,,,20465
19009,repentant,W,adj,,,,,,,,,20465
19010,repertoire,W,n,,,,,,,,,20465
19011,repertory,W,n,,,,,,,,,20465
19012,repetition,W,n,,,,,,,,,20465
19013,repetitive,W,adj,,,,,,,,,20465
19014,replay,W,v,,,,,,,,,20465
19015,replay,W,n,,,,,,,,,20465
19016,replenish,W,v,,,,,,,,,20465
19017,replenishment,W,n,,,,,,,,,20465
19018,replica,W,n,,,,,,,,,20465
19019,replicate,W,v,,,,,,,,,20465
19020,replication,W,n,,,,,,,,,20465
19021,replicator,W,n,,,,,,,,,20465
19022,repo,W,n,,,,,,,,,20465
19023,reported,W,adj,,,,,,,,,20465
19024,repose,W,v,,,,,,,,,20465
19025,repose,W,n,,,,,,,,,20465
19026,repository,W,n,,,,,,,,,20465
19027,repot,W,v,,,,,,,,,20465
19028,repress,W,v,,,,,,,,,20465
19029,repressed,W,adj,,,,,,,,,20465
19030,repression,W,n,,,,,,,,,20465
19031,reprint,W,v,,,,,,,,,20465
19032,reprint,W,n,,,,,,,,,20465
19033,reproducible,W,adj,,,,,,,,,20465
19034,reproductive,W,adj,,,,,,,,,20465
19035,reprove,W,v,,,,,,,,,20465
19036,reptile,W,n,,,,,,,,,20465
19037,reptilian,W,adj,,,,,,,,,20465
19038,republican,W,n,,,,,,,,,20465
19039,republican,W,adj,,,,,,,,,20465
19040,republish,W,v,,,,,,,,,20465
19041,repurchase,W,n,,,,,,,,,20465
19042,reputable,W,adj,,,,,,,,,20465
19043,requester,W,n,,,,,,,,,20465
19044,requiem,W,n,,,,,,,,,20465
19045,required,W,adj,,,,,,,,,20465
19046,requisite,W,n,,,,,,,,,20465
19047,requisition,W,v,,,,,,,,,20465
19048,requisition,W,n,,,,,,,,,20465
19049,reread,W,v,,,,,,,,,20465
19050,rerun,W,v,,,,,,,,,20465
19051,res,W,n,,,,,,,,,20465
19052,resale,W,n,,,,,,,,,20465
19053,reschedule,W,v,,,,,,,,,20465
19054,research-based,W,adj,,,,,,,,,20465
19055,resell,W,v,,,,,,,,,20465
19056,reseller,W,n,,,,,,,,,20465
19057,reserved,W,adj,,,,,,,,,20465
19058,reservoir,W,n,,,,,,,,,20465
19059,reset,W,v,,,,,,,,,20465
19060,reset,W,adj,,,,,,,,,20465
19061,resettle,W,v,,,,,,,,,20465
19062,resettlement,W,n,,,,,,,,,20465
19063,reshape,W,v,,,,,,,,,20465
19064,residency,W,n,,,,,,,,,20465
19065,residual,W,adj,,,,,,,,,20465
19066,resilience,W,n,,,,,,,,,20465
19067,resilient,W,adj,,,,,,,,,20465
19068,resin,W,n,,,,,,,,,20465
19069,resinous,W,adj,,,,,,,,,20465
19070,resistivity,W,n,,,,,,,,,20465
19071,resistor,W,n,,,,,,,,,20465
19072,resize,W,v,,,,,,,,,20465
19073,resonance,W,n,,,,,,,,,20465
19074,resonant,W,adj,,,,,,,,,20465
19075,resonate,W,v,,,,,,,,,20465
19076,resonator,W,n,,,,,,,,,20465
19077,respectable,W,adj,,,,,,,,,20465
19078,respected,W,adj,,,,,,,,,20465
19079,respectful,W,adj,,,,,,,,,20465
19080,respiration,W,n,,,,,,,,,20465
19081,respirator,W,n,,,,,,,,,20465
19082,respiratory,W,adj,,,,,,,,,20465
19083,respite,W,v,,,,,,,,,20465
19084,respondent,W,n,,,,,,,,,20465
19085,responder,W,n,,,,,,,,,20465
19086,responsibly,W,,,,,,,,,,20465
19087,responsive,W,adj,,,,,,,,,20465
19088,responsiveness,W,n,,,,,,,,,20465
19089,restart,W,v,,,,,,,,,20465
19090,restart,W,n,,,,,,,,,20465
19091,restaurateur,W,n,,,,,,,,,20465
19092,restful,W,adj,,,,,,,,,20465
19093,restless,W,adj,,,,,,,,,20465
19094,restorative,W,n,,,,,,,,,20465
19095,restorative,W,adj,,,,,,,,,20465
19096,restored,W,adj,,,,,,,,,20465
19097,restorer,W,n,,,,,,,,,20465
19098,restricted,W,adj,,,,,,,,,20465
19099,restroom,W,n,,,,,,,,,20465
19100,restructuring,W,n,,,,,,,,,20465
19101,resulting,W,adj,,,,,,,,,20465
19102,resumption,W,n,,,,,,,,,20465
19103,resurrect,W,v,,,,,,,,,20465
19104,resurrection,W,n,,,,,,,,,20465
19105,resuscitation,W,n,,,,,,,,,20465
19106,retailer,W,n,,,,,,,,,20465
19107,retailing,W,n,,,,,,,,,20465
19108,retainer,W,n,,,,,,,,,20465
19109,retaining,W,adj,,,,,,,,,20465
19110,retake,W,v,,,,,,,,,20465
19111,retaliation,W,n,,,,,,,,,20465
19112,retard,W,v,,,,,,,,,20465
19113,retard,W,n,,,,,,,,,20465
19114,retardant,W,n,,,,,,,,,20465
19115,retarded,W,adj,,,,,,,,,20465
19116,retarget,W,v,,,,,,,,,20465
19117,retell,W,v,,,,,,,,,20465
19118,retention,W,n,,,,,,,,,20465
19119,retest,W,v,,,,,,,,,20465
19120,retest,W,n,,,,,,,,,20465
19121,rethink,W,v,,,,,,,,,20465
19122,rethink,W,n,,,,,,,,,20465
19123,reticle,W,n,,,,,,,,,20465
19124,retina,W,n,,,,,,,,,20465
19125,retinal,W,adj,,,,,,,,,20465
19126,retinoid,W,n,,,,,,,,,20465
19127,retinol,W,n,,,,,,,,,20465
19128,retinopathy,W,n,,,,,,,,,20465
19129,retiree,W,n,,,,,,,,,20465
19130,retouch,W,v,,,,,,,,,20465
19131,retrace,W,v,,,,,,,,,20465
19132,retract,W,v,,,,,,,,,20465
19133,retractable,W,adj,,,,,,,,,20465
19134,retrain,W,v,,,,,,,,,20465
19135,retrieval,W,n,,,,,,,,,20465
19136,retriever,W,n,,,,,,,,,20465
19137,retro,W,adj,,,,,,,,,20465
19138,retrofit,W,v,,,,,,,,,20465
19139,retrofit,W,n,,,,,,,,,20465
19140,retrospect,W,n,,,,,,,,,20465
19141,returnable,W,adj,,,,,,,,,20465
19142,returnee,W,n,,,,,,,,,20465
19143,returning,W,adj,,,,,,,,,20465
19144,reunion,W,n,,,,,,,,,20465
19145,reuptake,W,n,,,,,,,,,20465
19146,reusable,W,adj,,,,,,,,,20465
19147,reuse,W,v,,,,,,,,,20465
19148,revaluation,W,n,,,,,,,,,20465
19149,revalue,W,v,,,,,,,,,20465
19150,revamp,W,n,,,,,,,,,20465
19151,revealing,W,adj,,,,,,,,,20465
19152,revel,W,v,,,,,,,,,20465
19153,reverb,W,n,,,,,,,,,20465
19154,reverberation,W,n,,,,,,,,,20465
19155,revere,W,v,,,,,,,,,20465
19156,reverend,W,n,,,,,,,,,20465
19157,reverie,W,n,,,,,,,,,20465
19158,reversal,W,n,,,,,,,,,20465
19159,reversed,W,adj,,,,,,,,,20465
19160,reviewer,W,n,,,,,,,,,20465
19161,revised,W,adj,,,,,,,,,20465
19162,revisionism,W,n,,,,,,,,,20465
19163,revisionist,W,n,,,,,,,,,20465
19164,revocation,W,n,,,,,,,,,20465
19165,revoke,W,v,,,,,,,,,20465
19166,revolt,W,n,,,,,,,,,20465
19167,revolve,W,v,,,,,,,,,20465
19168,revolver,W,n,,,,,,,,,20465
19169,rewarding,W,adj,,,,,,,,,20465
19170,rewind,W,v,,,,,,,,,20465
19171,rewind,W,n,,,,,,,,,20465
